allianceid,cusip1,cusip2,effective,licensing,exlicensing,manufacturing,oem,marketing,rnd,strategic,supply,techtrans,cballiance,jv
450,J75963,359590,1990-06-06,0,0,0,0,1,0,0,0,0,0,1
450,J75963,835699,1990-06-06,0,0,0,0,1,0,0,0,0,0,1
450,J75963,891493,1990-06-06,0,0,0,0,1,0,0,0,0,0,1
451,713608,36233Q,1990-06-07,0,0,0,0,1,0,1,0,0,0,0
452,40450Q,28084Q,1990-06-07,0,0,0,0,0,0,0,0,0,0,1
453,87264D,637640,1990-06-08,0,0,1,0,0,0,1,0,0,0,0
454,826197,59513T,1990-08-27,1,0,1,0,1,0,1,0,1,0,0
455,54923A,232806,1990-06-08,1,0,1,0,0,0,1,0,1,0,0
456,62912A,502161,1990-06-09,0,0,1,0,0,0,1,0,0,0,0
457,92343C,351688,1990-06-11,0,0,0,0,1,0,1,0,0,0,0
458,718337,681062,,0,0,0,0,0,0,0,0,0,0,1
459,67189P,58960D,1990-06-12,0,0,0,0,1,0,1,0,0,0,0
460,57944Q,22654Q,1990-06-13,0,0,0,0,0,0,0,0,0,0,1
461,46069C,099843,1990-06-13,0,0,0,0,1,0,1,0,0,0,0
462,253849,001912,1990-06-13,0,0,0,0,1,0,1,0,0,0,0
463,84764I,019765,1990-06-13,0,0,0,0,0,0,0,0,0,0,1
464,827293,018800,1990-06-14,0,0,0,0,1,0,1,0,0,0,0
465,459200,28579H,1990-06-15,0,0,0,0,0,0,1,0,0,0,0
466,459200,277461,1990-06-17,0,0,1,0,0,0,0,0,0,0,1
467,665815,15231A,1990-06-18,0,0,0,0,1,0,1,0,0,0,0
468,23285D,077853,1990-11-19,0,0,1,0,0,0,0,0,0,0,1
469,253849,127387,1990-06-19,0,0,0,0,0,0,1,0,0,0,0
470,63105H,47103L,1990-06-20,0,0,0,0,0,0,0,0,0,0,1
471,82619C,73020A,1990-06-21,0,0,0,0,0,0,0,0,0,0,1
472,82707Q,254543,1990-06-25,0,0,0,0,0,0,1,0,0,0,0
473,45666T,03349V,1990-06-25,0,0,0,0,1,0,1,0,0,0,0
474,60473M,40018D,1990-10-29,0,0,0,0,0,0,0,0,0,0,1
475,253849,079860,1990-06-28,0,0,0,0,1,0,1,0,0,0,0
476,731095,60430M,1990-06-28,0,0,0,0,1,0,1,1,0,0,0
477,98880A,826197,1990-06-28,0,0,1,0,0,0,0,0,0,0,1
478,52673H,138006,1990-06-29,0,0,0,0,0,0,1,0,0,0,0
479,84919T,70254T,1990-06-30,0,0,0,0,0,0,0,0,0,0,1
480,871607,826197,1990-07-01,0,0,0,0,0,0,1,0,1,0,0
481,879903,68190N,1990-07-01,0,0,0,0,1,0,0,0,0,0,1
482,85526N,50117X,1990-07-01,0,0,1,0,0,0,1,0,0,0,0
483,57381J,370737,1990-07-01,0,0,0,0,1,0,0,0,0,0,1
484,83569Q,204672,1990-07-02,0,0,0,0,1,0,1,0,0,0,0
485,88077Z,049513,1990-07-02,1,0,1,0,0,0,1,0,1,0,0
486,459200,458747,1990-07-03,0,0,0,0,1,0,1,0,0,0,0
487,459200,24716M,1990-07-03,0,0,1,0,0,0,1,0,0,0,0
488,91265F,778529,1990-07-03,0,0,0,0,0,0,0,0,0,0,1
489,909214,670006,1990-07-06,1,0,0,0,1,0,1,0,1,0,0
490,26861Q,07268R,1990-07-06,0,0,0,0,0,0,0,0,0,0,1
491,690484,45928C,1990-07-06,1,0,0,0,1,0,1,0,0,0,0
492,12980A,127387,1990-07-09,0,0,0,0,1,0,1,0,0,0,0
493,885535,459200,1990-07-09,0,0,0,0,0,0,1,0,0,0,0
494,863555,133885,1990-07-09,0,0,0,0,1,0,1,0,0,0,0
495,35958C,052116,1990-07-09,1,1,1,0,1,0,1,0,1,0,0
495,65476R,052116,1990-07-09,1,1,1,0,1,0,1,0,1,0,0
495,65476R,35958C,1990-07-09,1,1,1,0,1,0,1,0,1,0,0
496,25366J,17243A,1990-07-09,0,0,0,0,0,0,0,0,0,0,1
497,866810,449269,1990-07-10,0,0,0,0,1,0,1,0,0,0,0
498,620076,52989A,1990-07-10,0,0,0,0,1,0,1,0,0,0,0
499,44921Y,056359,1990-07-11,0,0,0,0,1,0,1,0,0,0,0
500,92343C,68377A,1990-07-11,0,0,0,0,1,0,1,0,0,0,0
501,459200,253651,1990-07-12,0,0,1,0,1,1,0,0,0,0,1
502,620076,01373Q,1990-07-12,1,0,0,0,0,0,0,0,0,0,1
503,359586,30755V,1990-07-15,0,0,0,0,1,0,1,0,0,0,0
504,875382,576879,1990-07-15,0,0,1,0,0,0,1,0,0,0,0
505,57381K,04269M,1990-07-15,0,0,0,0,1,0,1,0,0,0,0
506,54139H,021441,1990-07-16,0,0,0,0,1,0,1,0,0,0,0
507,817438,796050,1990-07-16,0,0,1,1,0,0,1,0,1,0,0
508,428236,00751H,1990-07-17,0,0,0,0,0,0,1,0,0,0,0
509,92325Q,866810,1990-07-18,0,0,0,0,0,0,1,0,0,0,0
510,459200,38017K,1990-07-18,0,0,0,0,0,0,1,0,0,0,0
511,68360E,48108A,1990-07-18,0,0,0,0,1,0,1,0,0,0,0
512,646465,143763,1990-07-18,0,0,0,0,0,0,0,0,0,0,1
513,40171A,28106L,1990-07-19,0,0,0,0,0,0,0,0,0,0,1
514,433578,16940R,1990-07-21,0,0,1,0,0,0,0,0,0,0,1
514,84193X,16940R,1990-07-21,0,0,1,0,0,0,0,0,0,0,1
514,84193X,433578,1990-07-21,0,0,1,0,0,0,0,0,0,0,1
515,637640,57688F,1990-07-23,0,0,1,0,0,0,1,0,0,0,0
516,600813,49711M,1990-07-24,0,0,0,0,0,1,0,0,0,1,1
517,89614D,205862,1990-07-24,0,0,0,0,1,0,1,0,0,0,0
518,92788L,428236,1990-07-24,0,0,0,0,1,0,1,0,0,0,0
519,743700,237863,1990-07-25,0,0,0,0,0,0,1,0,1,0,0
520,56169V,46625J,1990-07-25,0,0,0,0,1,0,1,0,0,0,0
521,694890,150909,1991-08-01,0,0,0,0,0,0,0,0,0,0,1
522,65476R,17185D,1990-07-30,0,0,0,0,1,0,1,0,0,0,0
523,909214,866810,1990-07-30,0,0,0,0,1,0,1,0,0,0,0
524,926721,46119T,1990-07-30,0,0,0,0,1,0,1,0,0,0,0
525,284371,13219M,1990-07-31,0,0,1,0,0,0,0,0,0,0,1
526,51949M,052769,1990-07-31,0,0,0,0,0,0,1,0,1,0,0
527,75405Q,052769,1990-07-31,0,0,0,0,0,0,1,0,1,0,0
528,204291,03268A,1990-08-01,0,0,1,0,0,1,1,0,0,1,0
528,826197,03268A,1990-08-01,0,0,1,0,0,1,1,0,0,1,0
528,826197,204291,1990-08-01,0,0,1,0,0,1,1,0,0,1,0
529,47108R,03784T,1990-08-01,0,0,0,0,1,0,1,0,0,0,0
530,56516D,38086J,1990-08-01,0,0,0,0,1,0,1,0,0,0,0
531,665815,458801,1990-08-01,0,0,0,0,0,0,1,0,0,0,0
532,69390C,628862,1990-08-02,0,0,0,0,1,0,1,0,0,0,0
533,26912M,13703Q,1990-08-03,0,0,0,0,0,0,0,0,0,0,1
533,37146G,13703Q,1990-08-03,0,0,0,0,0,0,0,0,0,0,1
533,37146G,26912M,1990-08-03,0,0,0,0,0,0,0,0,0,0,1
534,74730K,46684N,1990-08-06,0,0,0,0,1,0,1,0,0,0,0
535,847623,62905I,1990-08-06,0,0,1,0,0,1,1,0,0,0,0
536,44985W,253849,1990-08-06,0,0,0,0,1,0,1,0,0,0,0
537,754080,253849,1990-08-06,0,0,1,0,0,0,1,0,0,0,0
538,459200,44250A,1990-08-06,1,0,0,0,1,0,1,0,0,0,0
539,678492,090647,1990-08-06,0,0,1,0,0,0,1,0,0,0,0
540,69481Q,458140,1990-08-06,0,0,1,0,0,0,1,0,0,0,0
541,862111,04269M,1990-08-06,0,0,1,0,1,0,1,0,0,0,0
542,863155,713608,1990-08-07,0,0,0,0,1,0,1,0,0,0,0
543,20527H,111318,1990-08-08,0,0,0,0,0,0,0,0,0,0,1
544,87656P,68273Z,1990-08-08,0,0,0,0,1,0,1,0,0,0,0
545,67441M,253849,1990-08-08,0,0,0,0,1,0,1,0,0,0,0
546,58017H,40886M,1990-08-13,0,0,1,0,0,0,1,0,0,0,0
547,720035,458140,1990-08-13,0,0,0,0,0,0,1,0,1,0,0
548,83403R,64120N,1990-08-13,0,0,0,0,1,0,0,0,0,0,1
549,984121,00724F,1990-08-13,1,0,0,0,0,0,1,0,0,0,0
550,918270,69455T,1990-08-13,0,0,0,0,1,0,1,0,0,0,0
551,541402,03017G,1990-08-14,1,0,1,0,1,0,1,0,0,0,0
552,87912T,61954C,1990-08-15,0,0,1,0,0,0,0,0,0,0,1
553,359590,232806,1990-08-15,0,0,0,0,1,0,1,0,0,0,0
554,847246,29286I,1990-08-15,0,0,0,0,0,0,1,0,1,0,0
555,86558T,641217,1990-08-15,0,0,0,0,1,0,1,0,0,0,0
556,882508,87926F,1990-08-15,0,0,1,0,0,0,1,0,0,0,0
557,44914I,052769,1990-08-17,0,0,0,0,1,0,1,0,0,0,0
558,459200,458729,1990-08-20,0,0,0,0,0,0,1,0,0,0,0
559,628862,60671K,1990-08-20,0,0,0,0,1,0,1,0,0,0,0
560,87184E,871130,1990-08-20,0,0,0,0,1,0,1,0,0,0,0
561,46749M,459200,1990-08-21,0,0,0,0,1,0,1,0,0,0,0
562,458140,030177,1990-08-22,0,0,0,0,0,0,1,0,0,0,0
562,801833,030177,1990-08-22,0,0,0,0,0,0,1,0,0,0,0
562,801833,458140,1990-08-22,0,0,0,0,0,0,1,0,0,0,0
563,885535,871609,1990-08-27,0,0,0,0,1,0,1,0,0,0,0
564,594918,23803M,1990-08-27,0,0,0,0,1,0,1,0,0,0,0
565,871508,03349V,1990-08-27,0,0,1,0,1,0,1,0,0,0,0
566,826197,428236,1990-08-27,0,0,0,0,0,0,1,0,0,0,0
567,723657,459200,1990-08-27,0,0,0,0,1,0,1,0,0,0,0
568,94353L,866810,1990-08-27,0,0,0,0,1,0,1,0,0,0,0
569,459200,12945R,1990-08-29,0,0,0,0,1,0,1,0,0,0,0
570,90990Z,65062Q,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,49711M,34637X,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,56766A,34637X,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,56766A,49711M,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,887315,34637X,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,887315,49711M,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,887315,56766A,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,90990Z,34637X,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,90990Z,49711M,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,90990Z,56766A,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
571,90990Z,887315,1990-08-30,0,0,0,0,0,0,0,0,0,0,1
572,910734,879240,1990-08-30,0,0,0,0,0,0,0,0,0,1,1
572,91291Q,879240,1990-08-30,0,0,0,0,0,0,0,0,0,1,1
572,91291Q,910734,1990-08-30,0,0,0,0,0,0,0,0,0,1,1
573,52989B,25530Q,1990-09-01,0,0,0,0,1,0,1,0,0,0,0
574,205638,04411Q,1990-09-01,0,0,0,0,1,0,1,0,0,0,0
575,718337,527295,1990-09-01,0,0,0,0,0,1,1,0,0,0,0
576,816314,58490E,1990-09-01,0,0,1,0,0,0,1,0,0,0,0
577,53701C,353515,1990-09-01,0,0,1,0,0,0,1,0,0,0,0
578,747236,44918P,1990-09-03,1,0,1,0,0,0,1,0,1,0,0
579,44921L,433578,1990-09-03,0,0,0,0,0,0,1,0,0,0,0
579,459200,433578,1990-09-03,0,0,0,0,0,0,1,0,0,0,0
579,459200,44921L,1990-09-03,0,0,0,0,0,0,1,0,0,0,0
580,16891K,00207C,1990-09-03,0,0,1,0,0,0,1,0,0,0,0
581,929309,70555F,1990-09-05,0,0,0,0,0,0,0,0,0,0,1
582,591392,459200,1990-09-06,0,0,0,0,1,1,0,0,0,0,1
583,78456A,731095,1990-09-06,0,0,1,0,1,0,0,0,0,0,1
584,879240,35137Q,1990-09-06,0,0,0,0,0,0,0,0,0,0,1
585,69451Q,607406,1990-09-07,0,0,0,0,0,0,0,0,0,0,1
586,88630N,44921U,1990-09-10,0,0,0,0,1,0,0,0,0,0,1
587,76129E,68377A,1990-09-10,0,0,0,0,1,1,1,0,0,0,0
588,871893,253849,1990-09-10,0,0,0,0,1,0,1,0,0,0,0
589,88439A,71375B,1990-09-10,0,0,0,0,0,0,1,0,1,0,0
590,834044,65443V,1990-09-11,1,0,0,0,1,0,1,0,0,0,0
591,681062,641106,1990-09-11,0,0,0,0,1,0,1,0,0,0,0
592,826197,576879,1990-09-11,0,0,0,0,0,0,0,0,0,0,1
593,285659,001903,1990-09-11,0,0,0,0,0,0,1,0,0,0,0
594,64155W,629050,1990-09-12,0,0,0,0,0,0,0,0,0,0,1
595,88910A,124845,1990-09-13,0,0,0,0,1,0,1,0,0,0,0
596,9046JP,03947M,1990-09-13,0,0,0,0,0,0,1,1,1,0,0
597,891493,620076,1991-01-01,0,0,1,0,0,0,0,0,1,0,1
598,88321Y,57773F,1990-09-13,0,0,0,0,0,0,0,0,0,0,1
599,879382,077853,1990-09-14,0,0,0,0,0,0,0,0,0,0,1
600,46528T,030177,1990-09-14,0,0,0,0,0,0,0,0,0,0,1
600,879382,030177,1990-09-14,0,0,0,0,0,0,0,0,0,0,1
600,879382,46528T,1990-09-14,0,0,0,0,0,0,0,0,0,0,1
601,03205Q,03017T,1990-09-14,0,0,0,0,0,0,0,0,0,0,1
602,750459,718337,1990-09-15,1,0,0,0,1,0,1,0,0,0,0
603,587200,451716,1990-09-17,0,0,0,0,1,0,1,0,0,0,0
604,743700,192000,1990-09-17,0,0,0,0,1,0,1,0,0,0,0
605,204493,066908,1990-09-17,0,0,0,0,1,0,1,0,0,0,0
606,12531C,07786A,1990-09-17,0,0,0,0,1,0,0,0,0,0,1
607,637640,126920,1990-09-17,0,0,1,0,0,0,1,0,0,0,0
608,111021,00751H,1990-09-17,0,0,0,0,1,0,1,0,0,0,0
609,629050,204291,1990-09-17,0,0,0,0,0,1,1,0,0,0,0
610,594918,459200,1990-09-18,1,0,0,0,1,1,1,0,0,0,0
611,68377A,292555,1990-09-19,0,0,0,0,1,0,1,0,0,0,0
612,60253R,285659,1990-09-19,0,0,0,0,1,0,1,0,0,0,0
613,285659,001903,1990-09-24,0,0,0,0,1,0,1,0,0,0,0
614,433578,25369Y,1990-09-24,0,0,1,0,0,0,1,0,1,0,0
614,60682C,25369Y,1990-09-24,0,0,1,0,0,0,1,0,1,0,0
614,60682C,433578,1990-09-24,0,0,1,0,0,0,1,0,1,0,0
615,453903,05346A,1990-09-24,0,0,0,0,0,0,0,0,0,0,1
616,458782,253849,1990-09-25,0,0,0,0,1,0,1,0,0,0,0
617,871900,15986N,1990-09-25,0,0,0,0,1,0,1,0,0,0,0
618,458140,018800,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,459200,018800,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,459200,458140,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,678492,018800,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,678492,458140,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,678492,459200,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,68104Q,018800,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,68104Q,458140,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,68104Q,459200,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,68104Q,678492,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,796050,018800,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,796050,458140,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,796050,459200,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,796050,678492,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
618,796050,68104Q,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
619,98150F,82437T,1990-09-25,0,0,0,0,0,0,1,0,0,0,0
620,433578,38074Q,1990-09-26,1,0,1,0,0,0,1,0,1,1,0
620,68627Q,38074Q,1990-09-26,1,0,1,0,0,0,1,0,1,1,0
620,68627Q,433578,1990-09-26,1,0,1,0,0,0,1,0,1,1,0
620,891493,38074Q,1990-09-26,1,0,1,0,0,0,1,0,1,1,0
620,891493,433578,1990-09-26,1,0,1,0,0,0,1,0,1,1,0
620,891493,68627Q,1990-09-26,1,0,1,0,0,0,1,0,1,1,0
621,83142A,45666J,1990-09-28,0,0,0,0,0,0,1,0,0,0,0
622,87651R,10363Q,1990-09-30,0,0,0,0,0,0,0,0,0,0,1
623,13890A,03947M,1990-10-01,1,1,0,0,1,0,1,1,0,1,0
624,826197,20508P,1990-10-01,1,0,1,0,0,0,1,0,1,0,0
625,620076,606776,1990-10-01,1,0,0,0,0,0,1,0,1,0,0
626,433578,040453,1990-10-01,1,0,0,0,0,0,1,0,1,0,0
627,70428Q,05256I,1990-10-01,0,0,0,0,0,1,1,0,0,0,0
628,671802,007903,1990-10-01,1,0,1,0,1,0,1,0,1,0,0
629,17117H,13703Q,1990-10-02,0,0,0,0,0,0,0,0,0,1,1
629,459921,13703Q,1990-10-02,0,0,0,0,0,0,0,0,0,1,1
629,459921,17117H,1990-10-02,0,0,0,0,0,0,0,0,0,1,1
630,826197,576879,1990-10-02,0,0,0,0,0,0,0,0,0,0,1
631,92654L,84590C,1991-05-31,0,0,0,0,0,0,0,0,0,0,1
632,456908,05636K,1990-10-03,0,0,0,0,0,0,0,0,0,0,1
633,92343C,253849,1990-10-03,0,0,0,0,1,0,1,0,0,0,0
634,784213,04622P,1990-10-04,0,0,1,0,1,0,1,0,0,0,0
635,28617F,01373F,1990-10-08,0,0,1,0,0,0,0,0,0,0,1
635,29037K,01373F,1990-10-08,0,0,1,0,0,0,0,0,0,0,1
635,29037K,28617F,1990-10-08,0,0,1,0,0,0,0,0,0,0,1
635,87992D,01373F,1990-10-08,0,0,1,0,0,0,0,0,0,0,1
635,87992D,28617F,1990-10-08,0,0,1,0,0,0,0,0,0,0,1
635,87992D,29037K,1990-10-08,0,0,1,0,0,0,0,0,0,0,1
636,55326V,00460C,1990-10-08,0,0,0,0,1,0,1,0,0,0,0
637,863155,293916,1990-10-08,0,0,0,1,1,0,1,0,0,0,0
638,77107J,44922K,1990-10-08,0,0,0,0,0,0,0,0,0,0,1
639,68377A,014432,1990-10-08,0,0,0,0,1,0,1,0,0,0,0
639,69546T,014432,1990-10-08,0,0,0,0,1,0,1,0,0,0,0
639,69546T,68377A,1990-10-08,0,0,0,0,1,0,1,0,0,0,0
640,93177T,866810,1990-10-08,0,0,0,0,0,0,1,0,1,0,0
641,882508,253849,1990-10-08,0,0,0,0,1,0,1,0,0,0,0
642,882508,875370,1990-10-08,0,0,0,0,1,0,1,0,0,0,0
643,875382,71833Z,1990-10-09,0,0,1,0,0,0,1,0,0,0,0
644,81602J,00724F,1990-10-15,1,0,0,0,0,0,1,0,1,0,0
645,51729Q,192000,1990-10-15,0,0,0,0,1,0,1,0,0,0,0
646,882508,718337,1990-10-15,0,0,1,0,0,0,1,0,0,0,0
647,270334,03585Q,1990-10-15,0,0,0,0,1,0,1,0,0,0,0
648,607406,12614A,1990-10-16,0,0,0,0,0,1,0,0,1,0,1
649,620076,459200,1990-10-17,0,0,0,0,0,0,0,0,0,0,1
650,89227K,126830,1990-10-17,0,0,0,0,0,0,0,0,0,0,1
651,285659,204672,1990-10-18,0,0,0,0,1,0,1,0,1,0,0
652,87537C,826197,1990-10-19,0,0,0,0,1,0,1,0,0,1,0
652,94705P,826197,1990-10-19,0,0,0,0,1,0,1,0,0,1,0
652,94705P,87537C,1990-10-19,0,0,0,0,1,0,1,0,0,1,0
653,863555,052769,1990-10-19,0,0,0,0,1,0,1,0,0,0,0
654,87933B,59479J,1990-10-22,0,0,1,0,1,0,1,0,0,0,0
655,52601B,52601A,1990-10-23,0,0,0,0,0,0,0,1,0,0,1
655,912889,52601A,1990-10-23,0,0,0,0,0,0,0,1,0,0,1
655,912889,52601B,1990-10-23,0,0,0,0,0,0,0,1,0,0,1
656,89153Q,604565,1990-10-23,0,0,0,0,1,0,1,0,1,0,0
657,45666T,20828M,1990-10-23,0,0,0,0,0,0,0,0,1,0,1
657,87940R,20828M,1990-10-23,0,0,0,0,0,0,0,0,1,0,1
657,87940R,45666T,1990-10-23,0,0,0,0,0,0,0,0,1,0,1
658,989860,45791J,1990-10-26,0,0,1,0,1,0,1,0,0,0,0
659,52989A,359590,1990-10-26,0,0,0,0,0,0,1,0,0,0,0
660,42710T,00864T,1990-10-29,0,0,0,0,1,0,1,0,0,0,0
661,89614W,45785M,1990-10-29,0,0,0,0,1,0,1,0,1,0,0
662,989524,18223Q,1990-10-29,0,0,1,0,0,0,1,0,0,0,0
663,984121,399433,1990-10-29,0,0,0,0,1,0,1,0,0,0,0
664,60473M,40018D,1990-10-29,0,0,0,0,0,0,0,0,0,0,1
665,456923,399433,1990-10-29,0,0,0,0,1,0,1,0,0,0,0
665,671890,399433,1990-10-29,0,0,0,0,1,0,1,0,0,0,0
665,671890,456923,1990-10-29,0,0,0,0,1,0,1,0,0,0,0
666,44921K,13910A,1990-10-29,0,0,0,0,0,0,0,0,0,0,1
667,866810,502161,1990-10-29,1,0,0,0,1,0,1,0,0,0,0
668,57381K,030177,1991-01-23,0,0,1,0,0,0,1,0,0,0,0
669,91325X,459200,1990-10-30,0,0,0,0,1,0,1,0,0,0,0
670,91325X,428236,1990-10-30,0,0,0,0,1,0,1,0,0,0,0
671,552673,20033M,1990-10-30,0,0,0,0,1,0,1,0,0,0,0
672,253849,00724I,1990-10-30,0,0,0,0,1,0,1,0,0,0,0
673,803038,03989Q,1990-10-31,0,0,1,0,0,0,1,0,0,0,0
674,83405K,00080M,1990-11-01,0,0,0,0,0,0,1,0,0,0,0
675,93569V,20564H,1990-11-01,0,0,0,0,0,0,1,0,0,0,0
676,747525,65490T,1990-11-01,0,0,0,0,0,0,1,0,0,0,0
677,665815,459200,1990-11-01,0,0,0,0,0,0,1,0,0,1,0
677,670768,459200,1990-11-01,0,0,0,0,0,0,1,0,0,1,0
677,670768,665815,1990-11-01,0,0,0,0,0,0,1,0,0,1,0
678,71533K,665815,1990-11-01,0,0,0,0,0,0,0,0,0,0,1
679,671802,48418P,1990-11-01,0,0,0,0,1,0,1,0,0,0,0
680,06151V,00195V,1990-11-01,0,0,0,0,1,0,1,0,0,0,0
681,253849,027352,1990-11-01,0,0,0,0,1,0,1,0,0,0,0
682,652487,11100R,1990-12-31,0,0,0,0,0,0,0,0,0,0,1
683,68389F,44918P,1990-11-02,1,0,1,0,0,0,1,0,1,1,0
684,66580Q,459200,1990-11-05,0,0,0,0,0,0,0,0,0,0,1
685,91529A,909214,1990-11-05,0,0,0,1,1,0,1,0,0,0,0
686,83403I,04742A,1990-11-05,0,0,0,0,0,0,1,0,0,0,0
687,811804,628862,1990-11-05,0,0,0,0,0,0,1,0,0,0,0
688,819882,48349Q,1990-11-06,0,0,0,0,0,0,0,0,0,0,1
689,826197,36222C,1990-12-14,0,0,1,0,1,1,0,0,0,0,1
690,62912J,62912A,1990-11-08,0,0,0,0,0,0,0,0,0,0,1
690,891493,62912A,1990-11-08,0,0,0,0,0,0,0,0,0,0,1
690,891493,62912J,1990-11-08,0,0,0,0,0,0,0,0,0,0,1
691,78490I,42205A,1990-11-09,0,0,0,0,1,0,1,0,0,1,0
692,92343Q,260561,1990-11-09,0,0,0,0,0,0,0,0,0,0,1
693,933696,066908,1990-11-12,0,0,0,0,1,0,1,0,0,0,0
694,885535,69638Q,1990-11-12,0,0,0,0,0,0,1,0,0,0,0
695,428236,00753E,1990-11-12,0,0,0,0,1,0,1,0,0,0,0
696,620076,285666,1990-11-12,0,0,1,0,0,0,1,0,0,0,0
697,92691M,84855F,1990-11-12,0,0,0,0,1,0,1,0,0,0,0
698,904743,01055H,1990-11-12,0,0,0,0,1,0,0,0,0,0,1
699,628862,054531,1990-11-12,0,0,0,0,1,0,1,0,1,0,0
700,628862,05857M,1990-11-12,0,0,0,0,1,0,1,0,0,0,0
701,835699,300615,1990-11-12,0,0,0,0,0,1,1,0,0,0,0
702,88630F,629050,1990-11-13,0,0,0,0,0,0,0,0,0,0,1
702,88630K,629050,1990-11-13,0,0,0,0,0,0,0,0,0,0,1
702,88630K,88630F,1990-11-13,0,0,0,0,0,0,0,0,0,0,1
703,65456M,03017T,1990-11-15,0,0,0,0,0,0,0,0,0,0,1
704,037833,00484Q,1990-11-15,0,0,1,0,0,0,0,0,1,0,1
704,918270,00484Q,1990-11-15,0,0,1,0,0,0,0,0,1,0,1
704,918270,037833,1990-11-15,0,0,1,0,0,0,0,0,1,0,1
705,25154D,030177,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,552673,030177,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,552673,25154D,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,87263C,030177,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,87263C,25154D,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,87263C,552673,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,91265F,030177,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,91265F,25154D,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,91265F,552673,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
705,91265F,87263C,1990-11-16,0,0,0,0,0,0,0,0,0,0,1
706,55308H,39890F,1990-11-16,0,0,0,0,0,0,1,0,0,0,0
707,44921K,23756T,1990-11-19,0,0,0,0,0,1,0,0,0,0,1
708,50075B,46528T,1990-11-19,0,0,0,0,0,0,0,0,0,0,1
709,91915T,03815R,1990-11-19,0,0,0,0,0,0,1,0,0,0,0
710,765658,718337,1990-11-19,0,0,0,0,0,0,0,0,0,0,1
711,42087Q,05526I,1990-11-19,0,0,0,0,0,0,0,0,0,0,1
712,904568,00751H,1990-11-20,0,0,0,0,0,0,1,0,1,0,0
713,50075B,46528T,1990-11-20,0,0,0,0,0,0,0,0,0,0,1
714,12289R,02712C,1991-07-01,0,0,0,0,0,0,0,0,0,0,1
714,530715,02712C,1991-07-01,0,0,0,0,0,0,0,0,0,0,1
714,530715,12289R,1991-07-01,0,0,0,0,0,0,0,0,0,0,1
714,62873E,02712C,1991-07-01,0,0,0,0,0,0,0,0,0,0,1
714,62873E,12289R,1991-07-01,0,0,0,0,0,0,0,0,0,0,1
714,62873E,530715,1991-07-01,0,0,0,0,0,0,0,0,0,0,1
715,459200,25057H,1990-11-21,0,0,0,0,1,0,1,0,0,0,0
716,82116H,665815,1990-11-23,0,0,1,0,0,0,0,0,0,0,1
717,871609,30738T,1990-11-26,0,0,1,0,0,0,1,0,0,0,0
718,670006,31389A,1990-11-26,1,0,0,0,0,0,1,0,1,0,0
719,71360E,204291,1990-11-26,1,0,0,0,1,0,1,0,0,1,0
720,94353L,699173,1990-11-26,0,0,0,0,0,0,1,0,1,0,0
721,699173,20484X,1990-11-26,0,0,0,0,1,0,1,0,1,0,0
722,75405Q,699173,1990-11-26,0,0,0,0,1,0,1,0,1,0,0
723,628862,56255B,1990-11-26,0,0,0,0,1,0,1,0,0,0,0
724,747525,620076,1990-11-26,0,0,1,0,0,1,1,0,0,0,0
725,904743,871130,1990-11-27,0,0,0,0,1,0,1,0,0,0,0
726,07785I,027352,1990-11-28,0,0,0,0,1,0,1,0,0,0,0
727,909214,29290Z,1990-11-28,0,0,0,0,0,0,0,0,0,0,1
